2014-10-07|07:00|Despejado|11|4 km/h|87%|1017 hPa
2014-10-07|08:00|Despejado|10|9 km/h|93%|1017 hPa
2014-10-07|09:00|Despejado|12|En calma|82%|1017 hPa
2014-10-07|10:00|Despejado|14|En calma|77%|1018 hPa
2014-10-07|11:00|Despejado|16|4 km/h|68%|1018 hPa
2014-10-07|12:00|Despejado|19|En calma|56%|1018 hPa
2014-10-07|13:00|Despejado|21|En calma|49%|1017 hPa
2014-10-07|14:00|Despejado|22|7 km/h|41%|1017 hPa
2014-10-07|15:00|Despejado|24|En calma|34%|1016 hPa
2014-10-07|16:00|Despejado|25|4 km/h|32%|1015 hPa
2014-10-07|17:00|Despejado|26|4 km/h|30%|1015 hPa
2014-10-07|18:00|Despejado|26|7 km/h|30%|1015 hPa
2014-10-07|19:00|Despejado|25|6 km/h|32%|1015 hPa
2014-10-08|07:00|Despejado|11|En calma|82%|1016 hPa
2014-10-08|08:00|Despejado|11|7 km/h|82%|1016 hPa
2014-10-08|09:00|Despejado|12|7 km/h|76%|1016 hPa
2014-10-08|10:00|Despejado|15|En calma|67%|1017 hPa
2014-10-08|11:00|Despejado|18|En calma|56%|1017 hPa
2014-10-08|12:00|Despejado|20|En calma|49%|1017 hPa
2014-10-08|13:00|Despejado|23|En calma|41%|1017 hPa
2014-10-08|14:00|Despejado|25|7 km/h|34%|1016 hPa
2014-10-08|15:00|Despejado|26|15 km/h|30%|1015 hPa
2014-10-08|16:00|Despejado|27|13 km/h|28%|1015 hPa
2014-10-08|17:00|Despejado|28|11 km/h|20%|1014 hPa
2014-10-08|18:00|Despejado|26|17 km/h|32%|1014 hPa
2014-10-09|07:00|Cielo cubiertos|16|En calma|88%|1016 hPa
2014-10-09|08:00|Cielo cubiertos|16|En calma|88%|1016 hPa
2014-10-09|09:00|Mayormente cubierto|16|4 km/h|77%|1017 hPa
2014-10-09|10:00|Mayormente cubierto|16|4 km/h|77%|1018 hPa
2014-10-09|11:00|Parcialmente cubierto|18|En calma|73%|1018 hPa
2014-10-09|12:00|Parcialmente cubierto|20|En calma|64%|1018 hPa
2014-10-09|13:00|Parcialmente cubierto|21|6 km/h|60%|1018 hPa
2014-10-09|14:00|Parcialmente cubierto|22|6 km/h|57%|1017 hPa
2014-10-09|15:00|Despejado|23|9 km/h|53%|1017 hPa
2014-10-09|16:00|Despejado|24|6 km/h|50%|1016 hPa
2014-10-09|17:00|Nubes dispersas|25|4 km/h|41%|1015 hPa
2014-10-09|18:00|Nubes dispersas|24|13 km/h|44%|1015 hPa
2014-10-09|19:00|Despejado|23|11 km/h|47%|1015 hPa
2014-10-10|07:00|Despejado|12|En calma|94%|1016 hPa
2014-10-10|08:00|Despejado|11|En calma|94%|1016 hPa
2014-10-10|09:00|Nubes dispersas|11|En calma|100%|1017 hPa
2014-10-10|10:00|Nubes dispersas|15|4 km/h|88%|1017 hPa
2014-10-10|11:00|Nubes dispersas|17|En calma|72%|1018 hPa
2014-10-10|12:00|Nubes dispersas|21|4 km/h|56%|1018 hPa
2014-10-10|13:00|Parcialmente cubierto|22|6 km/h|53%|1018 hPa
2014-10-10|14:00|Parcialmente cubierto|22|9 km/h|57%|1017 hPa
2014-10-10|15:00|Parcialmente cubierto|22|9 km/h|53%|1017 hPa
2014-10-10|16:00|Tormenta |18|33 km/h|83%|1017 hPa
2014-10-10|16:05|Tormenta |17|33 km/h|94%|1018 hPa
2014-10-10|16:30|Tormenta |17|En calma|88%|1017 hPa
2014-10-10|17:00|Nubes dispersas|18|4 km/h|83%|1017 hPa
2014-10-10|18:00|Parcialmente cubierto|20|7 km/h|64%|1017 hPa
2014-10-10|19:00|Nubes dispersas|19|7 km/h|73%|1017 hPa
2014-10-11|08:00|Parcialmente cubierto|12|4 km/h|100%|1016 hPa
2014-10-11|09:00|Parcialmente cubierto|12|En calma|100%|1016 hPa
2014-10-11|10:00|Nubes dispersas|15|En calma|82%|1016 hPa
2014-10-11|11:00|Parcialmente cubierto|17|En calma|72%|1015 hPa
2014-10-11|12:00|Despejado|18|13 km/h|73%|1015 hPa
2014-10-11|13:00|Nubes dispersas|21|11 km/h|60%|1014 hPa
2014-10-11|14:00|Llovizna|22|22 a 56 km/h|50%|1013 hPa
2014-10-12|07:00|Llovizna|16|19 km/h|82%|1012 hPa
2014-10-12|08:00|Mayormente cubierto|16|19 km/h|68%|1012 hPa
2014-10-12|09:00|Lluvia|16|17 km/h|72%|1012 hPa
2014-10-12|09:10|Lluvia|16|17 km/h|72%|1012 hPa
2014-10-12|10:00|Lluvia|15|13 km/h|88%|1014 hPa
2014-10-12|11:00|Lluvia|14|9 km/h|88%|1013 hPa
2014-10-12|12:00|Lluvia|14|13 km/h|82%|1014 hPa
2014-10-12|13:00|Lluvia|14|4 km/h|88%|1015 hPa
2014-10-12|14:00|Lluvia|14|9 km/h|88%|1015 hPa
2014-10-12|15:00|Cielo cubiertos|15|11 km/h|82%|1013 hPa
2014-10-12|16:00|Mayormente cubierto|17|19 km/h|63%|1013 hPa
2014-10-12|17:00|Mayormente cubierto|17|15 km/h|59%|1013 hPa
2014-10-12|18:00|Mayormente cubierto|18|7 km/h|56%|1013 hPa
2014-10-12|19:00|Mayormente cubierto|17|13 km/h|63%|1014 hPa
2014-10-13|08:00|Parcialmente cubierto|10|9 km/h|87%|1016 hPa
2014-10-13|09:00|Nubes dispersas|10|9 km/h|87%|1017 hPa
2014-10-13|10:00|Nubes dispersas|13|4 km/h|77%|1017 hPa
2014-10-13|11:00|Nubes dispersas|16|En calma|59%|1017 hPa
2014-10-13|12:00|Nubes dispersas|15|6 km/h|59%|1017 hPa
2014-10-13|13:00|Parcialmente cubierto|17|4 km/h|55%|1017 hPa
2014-10-13|14:00|Parcialmente cubierto|17|En calma|52%|1016 hPa
2014-10-14|07:00|Lluvia|11|13 km/h|94%|1010 hPa
2014-10-14|08:00|Lluvia|11|4 km/h|94%|1010 hPa
2014-10-14|09:00|Parcialmente cubierto|10|En calma|93%|1011 hPa
2014-10-14|10:00|Mayormente cubierto|12|En calma|88%|1012 hPa
2014-10-14|11:00|Mayormente cubierto|13|4 km/h|82%|1013 hPa
2014-10-14|12:00|Mayormente cubierto|13|9 km/h|77%|1013 hPa
2014-10-14|13:00|Mayormente cubierto|14|13 km/h|67%|1013 hPa
2014-10-14|14:00|Mayormente cubierto|16|17 km/h|59%|1013 hPa
2014-10-14|15:00|Mayormente cubierto|15|20 km/h|59%|1013 hPa
2014-10-14|16:00|Mayormente cubierto|17|22 km/h|55%|1012 hPa
2014-10-14|17:00|Mayormente cubierto|17|24 km/h|55%|1013 hPa
2014-10-14|18:00|Mayormente cubierto|15|11 km/h|63%|1013 hPa
2014-10-14|19:00|Mayormente cubierto|15|9 km/h|63%|1014 hPa
2014-10-15|08:00|Despejado|8|6 km/h|93%|1018 hPa
2014-10-15|09:00|Parcialmente cubierto|9|6 km/h|93%|1018 hPa
2014-10-15|10:00|Parcialmente cubierto|11|4 km/h|87%|1019 hPa
2014-10-15|11:00|Parcialmente cubierto|13|En calma|82%|1019 hPa
2014-10-15|12:00|Parcialmente cubierto|16|En calma|68%|1020 hPa
2014-10-15|13:00|Parcialmente cubierto|17|6 km/h|63%|1019 hPa
2014-10-15|14:00|Parcialmente cubierto|18|9 km/h|56%|1019 hPa
2014-10-15|15:00|Parcialmente cubierto|19|11 km/h|52%|1019 hPa
2014-10-15|16:00|Parcialmente cubierto|19|9 km/h|52%|1018 hPa
2014-10-15|17:00|Mayormente cubierto|19|7 km/h|52%|1019 hPa
2014-10-15|18:00|Mayormente cubierto|19|7 km/h|52%|1019 hPa
2014-10-16|07:00|Mayormente cubierto|14|En calma|94%|1019 hPa
2014-10-16|08:00|Mayormente cubierto|14|6 km/h|94%|1019 hPa
2014-10-16|09:00|Parcialmente cubierto|14|6 km/h|88%|1019 hPa
2014-10-16|10:00|Nubes dispersas|16|En calma|77%|1019 hPa
2014-10-16|11:00|Nubes dispersas|18|En calma|73%|1020 hPa
2014-10-16|12:00|Despejado|19|En calma|73%|1020 hPa
2014-10-16|13:00|Despejado|20|4 km/h|64%|1019 hPa
2014-10-16|14:00|Despejado|22|6 km/h|60%|1019 hPa
2014-10-16|15:00|Despejado|24|6 km/h|54%|1018 hPa
2014-10-16|16:00|Despejado|25|7 km/h|50%|1018 hPa
2014-10-16|17:00|Despejado|25|11 km/h|50%|1018 hPa
2014-10-16|18:00|Despejado|25|11 km/h|47%|1018 hPa
2014-10-16|19:00|Despejado|23|11 km/h|61%|1018 hPa
2014-10-16|20:00|Despejado|20|6 km/h|73%|1019 hPa
2014-10-16|21:00|Despejado|19|7 km/h|78%|1019 hPa
2014-10-16|22:00|Despejado|17|6 km/h|94%|1020 hPa
2014-10-17|07:00|Despejado|12|4 km/h|94%|1020 hPa
2014-10-17|08:00|Despejado|12|7 km/h|94%|1020 hPa
2014-10-17|09:00|Despejado|12|4 km/h|94%|1020 hPa
2014-10-17|10:00|Despejado|15|En calma|67%|1021 hPa
2014-10-17|12:00|Despejado|21|En calma|49%|1021 hPa
2014-10-17|13:00|Despejado|23|6 km/h|57%|1021 hPa
2014-10-17|14:00|Despejado|28|17 km/h|42%|1020 hPa
2014-10-17|15:00|Despejado|28|17 km/h|28%|1019 hPa
2014-10-17|16:00|Despejado|29|15 km/h|25%|1019 hPa
2014-10-17|17:00|Despejado|28|15 km/h|26%|1019 hPa
2014-10-17|18:00|Despejado|28|9 km/h|25%|1019 hPa
2014-10-17|19:00|Despejado|26|13 km/h|30%|1019 hPa
2014-10-18|08:00|Despejado|15|En calma|63%|1021 hPa
2014-10-18|09:00|Despejado|14|En calma|77%|1021 hPa
2014-10-18|10:00|Despejado|17|En calma|59%|1022 hPa
2014-10-18|11:00|Despejado|20|En calma|53%|1022 hPa
2014-10-18|12:00|Despejado|22|En calma|43%|1022 hPa
2014-10-18|13:00|Despejado|24|4 km/h|34%|1022 hPa
2014-10-18|14:00|Despejado|27|7 km/h|32%|1021 hPa
2014-10-19|08:00|Despejado|15|7 km/h|72%|1021 hPa
2014-10-19|09:00|Despejado|15|En calma|72%|1021 hPa
2014-10-19|10:00|Despejado|19|En calma|60%|1021 hPa
2014-10-19|11:00|Despejado|22|En calma|46%|1022 hPa
2014-10-19|12:00|Despejado|24|En calma|38%|1022 hPa
2014-10-19|13:00|Despejado|26|6 km/h|32%|1022 hPa
2014-10-19|14:00|Despejado|29|13 km/h|27%|1021 hPa
2014-10-20|08:00|Despejado|13|7 km/h|62%|1022 hPa
2014-10-20|09:00|Despejado|14|9 km/h|58%|1022 hPa
2014-10-20|10:00|Despejado|18|4 km/h|52%|1023 hPa
2014-10-20|11:00|Despejado|22|En calma|33%|1023 hPa
2014-10-20|12:00|Despejado|23|7 km/h|33%|1023 hPa
2014-10-20|13:00|Despejado|28|4 km/h|25%|1023 hPa
2014-10-20|14:00|Despejado|28|6 km/h|20%|1022 hPa
2014-10-20|15:00|Despejado|30|7 km/h|18%|1021 hPa
2014-10-20|16:00|Despejado|30|13 km/h|18%|1021 hPa
2014-10-20|17:00|Despejado|29|19 km/h|19%|1021 hPa
2014-10-20|18:00|Despejado|27|15 km/h|23%|1021 hPa
2014-10-20|19:00|Despejado|27|13 km/h|23%|1021 hPa
2014-10-21|07:00|Despejado|13|4 km/h|67%|1024 hPa
2014-10-21|08:00|Despejado|12|En calma|76%|1025 hPa
2014-10-21|09:00|Despejado|12|4 km/h|76%|1025 hPa
2014-10-21|10:00|Despejado|16|En calma|59%|1026 hPa
2014-10-21|11:00|Despejado|20|En calma|49%|1026 hPa
2014-10-21|12:00|Despejado|21|En calma|43%|1026 hPa
2014-10-21|13:00|Despejado|23|En calma|41%|1027 hPa
2014-10-21|14:00|Despejado|25|En calma|36%|1026 hPa
2014-10-21|15:00|Despejado|28|4 km/h|32%|1025 hPa
2014-10-21|16:00|Despejado|29|4 km/h|31%|1025 hPa
2014-10-21|17:00|Despejado|30|20 km/h|17%|1024 hPa
2014-10-21|18:00|Despejado|29|15 km/h|18%|1025 hPa
2014-10-22|07:00|Despejado|13|6 km/h|72%|1027 hPa
2014-10-22|08:00|Despejado|14|9 km/h|63%|1027 hPa
2014-10-22|09:00|Despejado|13|En calma|72%|1027 hPa
2014-10-22|10:00|Despejado|14|En calma|67%|1028 hPa
2014-10-22|11:00|Despejado|20|En calma|46%|1028 hPa
2014-10-22|12:00|Despejado|22|En calma|41%|1027 hPa
2014-10-22|13:00|Despejado|24|En calma|38%|1027 hPa
2014-10-22|14:00|Despejado|26|En calma|32%|1026 hPa
2014-10-22|15:00|Despejado|28|19 km/h|25%|1025 hPa
2014-10-22|16:00|Despejado|28|20 km/h|19%|1024 hPa
2014-10-22|17:00|Despejado|28|17 km/h|20%|1023 hPa
2014-10-22|18:00|Despejado|27|20 km/h|17%|1023 hPa
2014-10-22|19:00|Despejado|24|15 km/h|25%|1023 hPa
2014-10-22|20:00|Despejado|24|15 km/h|25%|1024 hPa
2014-10-22|21:00|Despejado|21|11 km/h|33%|1024 hPa
2014-10-23|08:00|Despejado|10|7 km/h|71%|1024 hPa
2014-10-23|09:00|Despejado|10|4 km/h|71%|1024 hPa
2014-10-23|10:00|Despejado|15|En calma|44%|1024 hPa
2014-10-23|11:00|Despejado|16|4 km/h|45%|1025 hPa
2014-10-23|12:00|Despejado|19|En calma|34%|1024 hPa
2014-10-23|13:00|Despejado|21|En calma|28%|1024 hPa
2014-10-23|14:00|Despejado|23|En calma|25%|1023 hPa
2014-10-23|15:00|Despejado|24|En calma|24%|1022 hPa
2014-10-23|16:00|Despejado|25|En calma|22%|1021 hPa
2014-10-23|17:00|Despejado|26|4 km/h|20%|1021 hPa
2014-10-23|18:00|Despejado|25|6 km/h|22%|1020 hPa
2014-10-23|19:00|Despejado|24|6 km/h|25%|1020 hPa
2014-10-24|07:00|Despejado|11|7 km/h|66%|1015 hPa
2014-10-24|08:00|Despejado|11|9 km/h|66%|1019 hPa
2014-10-24|09:00|Despejado|10|9 km/h|71%|1020 hPa
2014-10-24|10:00|Despejado|15|En calma|51%|1020 hPa
2014-10-24|11:00|Despejado|18|En calma|42%|1020 hPa
2014-10-24|12:00|Despejado|19|6 km/h|46%|1020 hPa
2014-10-24|13:00|Despejado|22|En calma|29%|1020 hPa
2014-10-24|14:00|Despejado|24|En calma|25%|1019 hPa
2014-10-24|15:00|Despejado|26|En calma|23%|1018 hPa
2014-10-24|16:00|Despejado|27|En calma|21%|1017 hPa
2014-10-24|17:00|Despejado|27|En calma|21%|1017 hPa
2014-10-24|18:00|Despejado|26|11 km/h|23%|1017 hPa
2014-10-24|19:00|Despejado|24|11 km/h|29%|1017 hPa
2014-10-25|08:00|Despejado|11|9 km/h|66%|1020 hPa
2014-10-25|09:00|Despejado|11|6 km/h|71%|1020 hPa
2014-10-25|10:00|Despejado|15|En calma|55%|1021 hPa
2014-10-25|11:00|Despejado|20|En calma|37%|1021 hPa
2014-10-25|12:00|Despejado|21|En calma|33%|1021 hPa
2014-10-25|13:00|Despejado|22|4 km/h|29%|1021 hPa
2014-10-25|14:00|Despejado|24|6 km/h|25%|1021 hPa
2014-10-26|08:00|Mayormente cubierto|12|6 km/h|62%|1022 hPa
2014-10-26|09:00|Parcialmente cubierto|14|4 km/h|63%|1023 hPa
2014-10-26|10:00|Parcialmente cubierto|16|En calma|48%|1023 hPa
2014-10-26|11:00|Parcialmente cubierto|19|En calma|40%|1023 hPa
2014-10-26|12:00|Parcialmente cubierto|19|En calma|40%|1023 hPa
2014-10-26|13:00|Mayormente cubierto|23|6 km/h|27%|1022 hPa
2014-10-26|14:00|Mayormente cubierto|24|9 km/h|29%|1021 hPa
2014-10-27|07:00|Despejado|10|9 km/h|71%|1022 hPa
2014-10-27|08:00|Despejado|11|En calma|66%|1022 hPa
2014-10-27|09:00|Despejado|14|6 km/h|58%|1022 hPa
2014-10-27|10:00|Despejado|19|En calma|40%|1022 hPa
2014-10-27|11:00|Despejado|21|En calma|33%|1022 hPa
2014-10-27|12:00|Despejado|23|4 km/h|29%|1021 hPa
2014-10-27|13:00|Despejado|24|11 km/h|31%|1020 hPa
2014-10-27|14:00|Despejado|25|4 km/h|30%|1020 hPa
2014-10-27|15:00|Parcialmente cubierto|25|15 km/h|34%|1019 hPa
2014-10-27|16:00|Parcialmente cubierto|25|19 km/h|34%|1019 hPa
2014-10-27|17:00|Parcialmente cubierto|23|15 km/h|41%|1019 hPa
2014-10-27|18:00|Parcialmente cubierto|21|13 km/h|53%|1019 hPa
2014-10-28|07:00|Despejado|11|6 km/h|82%|1018 hPa
2014-10-28|08:00|Despejado|12|4 km/h|76%|1018 hPa
2014-10-28|09:00|Despejado|14|En calma|67%|1018 hPa
2014-10-28|10:00|Despejado|16|En calma|59%|1018 hPa
2014-10-28|11:00|Despejado|18|En calma|49%|1018 hPa
2014-10-28|12:00|Despejado|20|4 km/h|43%|1018 hPa
2014-10-28|13:00|Despejado|21|6 km/h|43%|1017 hPa
2014-10-28|14:00|Nubes dispersas|22|4 km/h|41%|1016 hPa
2014-10-28|15:00|Despejado|24|6 km/h|44%|1016 hPa
2014-10-28|16:00|Despejado|23|13 km/h|47%|1016 hPa
2014-10-28|17:00|Despejado|22|15 km/h|53%|1016 hPa
2014-10-28|18:00|Despejado|20|11 km/h|64%|1016 hPa
2014-10-28|19:00|Despejado|18|15 km/h|73%|1016 hPa
2014-10-29|07:00|Despejado|11|7 km/h|94%|1017 hPa
2014-10-29|08:00|Nubes dispersas|11|6 km/h|87%|1018 hPa
2014-10-29|09:00|Nubes dispersas|16|4 km/h|59%|1018 hPa
2014-10-29|10:00|Despejado|17|En calma|63%|1019 hPa
2014-10-29|11:00|Despejado|19|En calma|56%|1019 hPa
2014-10-29|12:00|Nubes dispersas|21|En calma|46%|1019 hPa
2014-10-29|13:00|Nubes dispersas|21|En calma|40%|1018 hPa
2014-10-29|14:00|Nubes dispersas|23|20 km/h|41%|1017 hPa
2014-10-29|15:00|Nubes dispersas|24|17 km/h|41%|1017 hPa
2014-10-29|16:00|Nubes dispersas|24|11 km/h|41%|1017 hPa
2014-10-29|17:00|Nubes dispersas|23|11 km/h|47%|1017 hPa
2014-10-29|18:00|Despejado|20|13 km/h|60%|1017 hPa
2014-10-29|19:00|Despejado|18|11 km/h|68%|1018 hPa
2014-10-30|07:00|Despejado|10|En calma|87%|1022 hPa
2014-10-30|08:00|Despejado|10|4 km/h|82%|1022 hPa
2014-10-30|09:00|Despejado|16|En calma|55%|1022 hPa
2014-10-30|10:00|Despejado|18|En calma|49%|1023 hPa
2014-10-30|11:00|Despejado|19|4 km/h|46%|1023 hPa
2014-10-30|12:00|Despejado|22|En calma|33%|1023 hPa
2014-10-30|13:00|Despejado|24|En calma|27%|1022 hPa
2014-10-30|14:00|Despejado|25|En calma|41%|1021 hPa
2014-10-30|15:00|Despejado|25|15 km/h|28%|1021 hPa
2014-10-30|16:00|Despejado|25|13 km/h|28%|1021 hPa
2014-10-30|17:00|Despejado|23|15 km/h|33%|1021 hPa
2014-10-30|18:00|Despejado|21|17 km/h|40%|1021 hPa
2014-10-31|07:00|Despejado|10|7 km/h|66%|1023 hPa
2014-10-31|08:00|Despejado|9|7 km/h|71%|1023 hPa
2014-10-31|09:00|Despejado|13|En calma|62%|1024 hPa
2014-10-31|10:00|Despejado|17|En calma|45%|1024 hPa
2014-10-31|11:00|Despejado|19|En calma|32%|1024 hPa
2014-10-31|12:00|Despejado|21|4 km/h|33%|1024 hPa
2014-10-31|13:00|Despejado|23|4 km/h|25%|1023 hPa
2014-10-31|14:00|Despejado|24|4 km/h|27%|1022 hPa
2014-10-31|15:00|Despejado|24|13 km/h|31%|1022 hPa
2014-10-31|16:00|Despejado|23|15 km/h|41%|1022 hPa
2014-10-31|17:00|Nubes dispersas|22|17 km/h|50%|1022 hPa
2014-10-31|18:00|Despejado|19|15 km/h|64%|1022 hPa
2014-10-31|19:00|Despejado|18|17 km/h|68%|1023 hPa
2014-11-01|08:00|Despejado|9|4 km/h|81%|1024 hPa
2014-11-01|09:00|Despejado|12|En calma|76%|1025 hPa
2014-11-01|10:00|Despejado|16|En calma|63%|1025 hPa
2014-11-01|11:00|Despejado|17|En calma|55%|1025 hPa
2014-11-01|12:00|Despejado|19|4 km/h|46%|1025 hPa
2014-11-01|13:00|Nubes dispersas|21|En calma|40%|1024 hPa
2014-11-01|14:00|Nubes dispersas|23|En calma|31%|1023 hPa
2014-11-02|08:00|Despejado|9|6 km/h|81%|1021 hPa
2014-11-02|09:00|Despejado|12|En calma|76%|1022 hPa
2014-11-02|10:00|Despejado|14|En calma|72%|1022 hPa
2014-11-02|11:00|Despejado|17|6 km/h|59%|1022 hPa
2014-11-02|12:00|Despejado|19|En calma|49%|1021 hPa
2014-11-02|13:00|Nubes dispersas|20|4 km/h|49%|1020 hPa
2014-11-02|14:00|Nubes dispersas|21|13 km/h|49%|1020 hPa
2014-11-03|07:00|Parcialmente cubierto|11|En calma|87%|1018 hPa
2014-11-03|08:00|Mayormente cubierto|12|En calma|88%|1019 hPa
2014-11-03|09:00|Nubes dispersas|13|En calma|82%|1019 hPa
2014-11-03|10:00|Nubes dispersas|15|En calma|82%|1019 hPa
2014-11-03|11:00|Nubes dispersas|16|En calma|77%|1019 hPa
2014-11-03|12:00|Parcialmente cubierto|17|4 km/h|68%|1018 hPa
2014-11-03|14:00|Parcialmente cubierto|19|6 km/h|52%|1016 hPa
2014-11-03|15:00|Nubes dispersas|19|13 km/h|46%|1015 hPa
2014-11-03|16:00|Parcialmente cubierto|19|19 km/h|46%|1015 hPa
2014-11-03|17:00|Nubes dispersas|18|19 km/h|52%|1015 hPa
2014-11-03|18:00|Nubes dispersas|17|13 km/h|52%|1015 hPa
2014-11-03|19:00|Nubes dispersas|15|11 km/h|59%|1015 hPa
2014-11-04|07:00|Lluvia ligera|14|32 km/h|88%|1002 hPa
2014-11-04|08:00|Lluvia|12|17 km/h|100%|1004 hPa
2014-11-04|09:00|Lluvia|11|13 km/h|100%|1006 hPa
2014-11-04|10:00|Lluvia ligera|10|13 km/h|93%|1006 hPa
2014-11-04|10:35|Mayormente cubierto|10|15 km/h|87%|1006 hPa
2014-11-04|11:00|Mayormente cubierto|11|6 km/h|76%|1006 hPa
2014-11-04|12:00|Mayormente cubierto|12|6 km/h|67%|1005 hPa
2014-11-04|13:00|Mayormente cubierto|12|17 km/h|67%|1005 hPa
2014-11-04|14:00|Mayormente cubierto|11|13 km/h|71%|1004 hPa
2014-11-04|15:00|Mayormente cubierto|11|17 km/h|71%|1004 hPa
2014-11-04|16:00|Lluvia|10|17 km/h|82%|1004 hPa
2014-11-04|17:00|Mayormente cubierto|10|7 km/h|76%|1004 hPa
2014-11-04|19:00|Parcialmente cubierto|9|9 km/h|76%|1006 hPa
2014-11-05|07:00|Nubes dispersas|5|9 km/h|93%|1009 hPa
2014-11-05|08:00|Nubes dispersas|5|4 km/h|93%|1010 hPa
2014-11-05|09:00|Nubes dispersas|6|11 km/h|93%|1010 hPa
2014-11-05|10:00|Parcialmente cubierto|8|13 km/h|81%|1011 hPa
2014-11-05|11:00|Nubes dispersas|10|20 km/h|66%|1011 hPa
2014-11-05|12:00|Nubes dispersas|12|26 km/h|50%|1011 hPa
