2014-10-01|21:30|Nubes dispersas|22|4 km/h|88%|1020 hPa
2014-10-01|22:00|Nubes dispersas|22|En calma|88%|1020 hPa
2014-10-01|22:30|Parcialmente cubierto|22|4 km/h|88%|1021 hPa
2014-10-01|23:00|Parcialmente cubierto|22|En calma|88%|1021 hPa
2014-10-01|23:30|Parcialmente cubierto|22|2 km/h|88%|1021 hPa
2014-10-01|00:00|Mayormente cubierto|22|4 km/h|88%|1021 hPa
2014-10-01|00:30|Mayormente cubierto|22|11 km/h|88%|1021 hPa
2014-10-02|01:00|Cielo cubiertos|22|6 km/h|88%|1021 hPa
2014-10-02|01:30|Cielo cubiertos|22|4 km/h|88%|1021 hPa
2014-10-02|02:00|Cielo cubiertos|22|7 km/h|88%|1021 hPa
2014-10-02|02:30|Cielo cubiertos|22|9 km/h|88%|1021 hPa
2014-10-02|03:00|Cielo cubiertos|22|9 km/h|88%|1021 hPa
2014-10-02|03:30|Mayormente cubierto|22|9 km/h|88%|1021 hPa
2014-10-02|04:00|Mayormente cubierto|22|7 km/h|88%|1020 hPa
2014-10-02|04:30|Mayormente cubierto|22|4 km/h|88%|1020 hPa
2014-10-02|05:00|Mayormente cubierto|22|En calma|88%|1020 hPa
2014-10-02|05:30|Mayormente cubierto|22|4 km/h|88%|1020 hPa
2014-10-02|06:00|Mayormente cubierto|22|2 km/h|88%|1020 hPa
2014-10-02|06:30|Mayormente cubierto|22|En calma|88%|1020 hPa
2014-10-02|07:00|Parcialmente cubierto|21|En calma|94%|1020 hPa
2014-10-02|07:30|Nubes dispersas|21|4 km/h|94%|1020 hPa
2014-10-02|08:00|Nubes dispersas|21|6 km/h|94%|1020 hPa
2014-10-02|08:30|Nubes dispersas|21|4 km/h|94%|1020 hPa
2014-10-02|09:00|Nubes dispersas|21|En calma|94%|1021 hPa
2014-10-02|09:30|Nubes dispersas|21|En calma|94%|1021 hPa
2014-10-02|10:00|Parcialmente cubierto|22|En calma|88%|1021 hPa
2014-10-02|10:30|Nubes dispersas|22|2 km/h|88%|1021 hPa
2014-10-02|11:00|Nubes dispersas|23|4 km/h|83%|1022 hPa
2014-10-02|11:30|Parcialmente cubierto|23|4 km/h|83%|1022 hPa
2014-10-02|12:00|Parcialmente cubierto|25|9 km/h|65%|1022 hPa
2014-10-02|12:30|Parcialmente cubierto|25|11 km/h|65%|1022 hPa
2014-10-02|13:00|Mayormente cubierto|25|7 km/h|65%|1022 hPa
2014-10-02|13:30|Mayormente cubierto|24|9 km/h|69%|1021 hPa
2014-10-02|14:00|Mayormente cubierto|24|11 km/h|69%|1021 hPa
2014-10-02|14:30|Mayormente cubierto|24|9 km/h|69%|1021 hPa
2014-10-02|15:00|Parcialmente cubierto|25|11 km/h|65%|1021 hPa
2014-10-02|15:30|Parcialmente cubierto|25|9 km/h|65%|1020 hPa
2014-10-02|16:00|Mayormente cubierto|24|15 km/h|74%|1020 hPa
2014-10-02|16:30|Parcialmente cubierto|24|15 km/h|74%|1020 hPa
2014-10-02|17:00|Nubes dispersas|24|15 km/h|74%|1020 hPa
2014-10-02|17:30|Nubes dispersas|24|11 km/h|74%|1020 hPa
2014-10-02|18:00|Nubes dispersas|24|9 km/h|74%|1020 hPa
2014-10-02|18:30|Nubes dispersas|24|9 km/h|78%|1020 hPa
2014-10-02|19:00|Nubes dispersas|23|6 km/h|83%|1020 hPa
2014-10-02|19:30|Nubes dispersas|23|4 km/h|83%|1020 hPa
2014-10-02|20:00|Nubes dispersas|23|2 km/h|83%|1020 hPa
2014-10-02|20:30|Nubes dispersas|23|4 km/h|83%|1020 hPa
2014-10-02|21:00|Nubes dispersas|23|4 km/h|83%|1020 hPa
2014-10-02|21:30|Nubes dispersas|22|En calma|88%|1020 hPa
2014-10-02|22:00|Nubes dispersas|22|4 km/h|83%|1021 hPa
2014-10-02|22:30|Parcialmente cubierto|22|4 km/h|88%|1022 hPa
2014-10-02|23:00|Mayormente cubierto|22|2 km/h|88%|1022 hPa
2014-10-02|23:30|Cielo cubiertos|22|4 km/h|88%|1022 hPa
2014-10-02|00:00|Cielo cubiertos|22|2 km/h|88%|1022 hPa
2014-10-02|00:30|Cielo cubiertos|22|2 km/h|88%|1021 hPa
2014-10-03|01:00|Cielo cubiertos|22|En calma|88%|1021 hPa
2014-10-03|01:30|Mayormente cubierto|22|En calma|88%|1021 hPa
2014-10-03|02:00|Mayormente cubierto|22|En calma|88%|1021 hPa
2014-10-03|02:30|Mayormente cubierto|22|En calma|88%|1021 hPa
2014-10-03|03:00|Mayormente cubierto|22|En calma|88%|1021 hPa
2014-10-03|03:30|Cielo cubiertos|22|En calma|88%|1021 hPa
2014-10-03|04:00|Cielo cubiertos|22|2 km/h|88%|1020 hPa
2014-10-03|04:30|Cielo cubiertos|22|2 km/h|88%|1020 hPa
2014-10-03|05:00|Cielo cubiertos|22|4 km/h|88%|1020 hPa
2014-10-03|05:30|Mayormente cubierto|22|4 km/h|88%|1020 hPa
2014-10-03|06:00|Llovizna|21|4 km/h|100%|1020 hPa
2014-10-03|06:30|Mayormente cubierto|21|2 km/h|100%|1020 hPa
2014-10-03|07:00|Mayormente cubierto|21|En calma|100%|1021 hPa
2014-10-03|07:30|Mayormente cubierto|21|2 km/h|100%|1021 hPa
2014-10-03|08:00|Mayormente cubierto|21|2 km/h|100%|1021 hPa
2014-10-03|08:30|Mayormente cubierto|20|En calma|100%|1021 hPa
2014-10-03|09:00|Parcialmente cubierto|21|2 km/h|94%|1021 hPa
2014-10-03|09:30|Nubes dispersas|22|En calma|94%|1021 hPa
2014-10-03|10:00|Nubes dispersas|23|2 a 20 km/h|83%|1022 hPa
2014-10-03|10:30|Parcialmente cubierto|23|2 km/h|83%|1022 hPa
2014-10-03|11:00|Parcialmente cubierto|24|4 km/h|78%|1022 hPa
2014-10-03|11:30|Parcialmente cubierto|24|6 km/h|74%|1022 hPa
2014-10-03|12:00|Parcialmente cubierto|24|7 km/h|74%|1022 hPa
2014-10-03|12:30|Nubes dispersas|24|7 km/h|74%|1022 hPa
2014-10-03|13:00|Nubes dispersas|24|13 km/h|74%|1021 hPa
2014-10-03|13:30|Nubes dispersas|24|13 km/h|69%|1021 hPa
2014-10-03|14:00|Nubes dispersas|24|13 km/h|74%|1021 hPa
2014-10-03|14:30|Nubes dispersas|24|13 km/h|74%|1021 hPa
2014-10-03|15:00|Nubes dispersas|24|13 km/h|69%|1020 hPa
2014-10-03|15:30|Nubes dispersas|24|13 km/h|69%|1020 hPa
2014-10-03|16:00|Nubes dispersas|25|11 km/h|65%|1020 hPa
2014-10-03|16:30|Nubes dispersas|24|11 km/h|69%|1020 hPa
2014-10-03|17:00|Nubes dispersas|24|9 km/h|69%|1020 hPa
2014-10-03|17:30|Nubes dispersas|24|13 km/h|69%|1020 hPa
2014-10-03|18:00|Nubes dispersas|23|13 km/h|73%|1020 hPa
2014-10-03|18:30|Nubes dispersas|23|11 km/h|73%|1019 hPa
2014-10-03|19:00|Nubes dispersas|23|9 km/h|78%|1019 hPa
2014-10-03|19:30|Nubes dispersas|22|7 km/h|83%|1019 hPa
2014-10-03|20:00|Nubes dispersas|22|7 km/h|83%|1020 hPa
2014-10-03|20:30|Nubes dispersas|22|4 km/h|83%|1020 hPa
2014-10-03|21:00|Nubes dispersas|21|6 km/h|88%|1020 hPa
2014-10-03|21:30|Nubes dispersas|21|4 km/h|88%|1020 hPa
2014-10-03|22:00|Nubes dispersas|21|2 km/h|88%|1020 hPa
2014-10-03|22:30|Nubes dispersas|21|2 km/h|88%|1020 hPa
2014-10-03|23:00|Despejado|21|En calma|88%|1020 hPa
2014-10-03|23:30|Despejado|21|2 km/h|88%|1020 hPa
2014-10-03|00:00|Despejado|21|2 km/h|88%|1020 hPa
2014-10-03|00:30|Nubes dispersas|21|En calma|88%|1020 hPa
2014-10-04|01:00|Nubes dispersas|19|2 km/h|94%|1020 hPa
2014-10-04|01:30|Nubes dispersas|19|6 km/h|94%|1020 hPa
2014-10-04|02:00|Parcialmente cubierto|19|7 km/h|94%|1020 hPa
2014-10-04|02:30|Nubes dispersas|19|7 km/h|94%|1020 hPa
2014-10-04|03:00|Nubes dispersas|20|11 km/h|88%|1020 hPa
2014-10-04|03:30|Parcialmente cubierto|19|6 km/h|94%|1020 hPa
2014-10-04|04:00|Parcialmente cubierto|19|7 km/h|94%|1019 hPa
2014-10-04|04:30|Nubes dispersas|18|9 km/h|100%|1019 hPa
2014-10-04|05:00|Despejado|18|11 km/h|94%|1019 hPa
2014-10-04|05:30|Nubes dispersas|18|6 km/h|94%|1019 hPa
2014-10-04|06:00|Nubes dispersas|18|13 km/h|94%|1019 hPa
2014-10-04|06:30|Nubes dispersas|17|9 km/h|100%|1018 hPa
2014-10-04|07:00|Nubes dispersas|17|9 km/h|100%|1019 hPa
2014-10-04|07:30|Despejado|17|11 km/h|100%|1019 hPa
2014-10-04|08:00|Despejado|17|7 km/h|100%|1018 hPa
2014-10-04|08:30|Despejado|17|11 km/h|100%|1019 hPa
2014-10-04|09:00|Despejado|17|13 km/h|100%|1019 hPa
2014-10-04|09:30|Despejado|18|11 km/h|100%|1019 hPa
2014-10-04|10:00|Despejado|19|11 km/h|94%|1019 hPa
2014-10-04|10:30|Despejado|20|7 km/h|94%|1019 hPa
2014-10-04|11:00|Despejado|22|6 km/h|83%|1019 hPa
2014-10-04|11:30|Nubes dispersas|23|2 km/h|78%|1019 hPa
2014-10-04|12:00|Nubes dispersas|25|En calma|65%|1019 hPa
2014-10-04|12:30|Nubes dispersas|25|6 km/h|57%|1019 hPa
2014-10-04|13:00|Nubes dispersas|25|9 km/h|57%|1019 hPa
2014-10-04|13:30|Nubes dispersas|25|11 km/h|61%|1019 hPa
2014-10-04|14:00|Parcialmente cubierto|25|15 km/h|61%|1018 hPa
2014-10-04|14:30|Parcialmente cubierto|25|17 km/h|61%|1018 hPa
2014-10-04|15:00|Parcialmente cubierto|24|19 km/h|69%|1017 hPa
2014-10-04|15:30|Parcialmente cubierto|25|19 km/h|65%|1017 hPa
2014-10-04|16:00|Parcialmente cubierto|23|20 km/h|73%|1017 hPa
2014-10-04|16:30|Parcialmente cubierto|23|22 km/h|73%|1017 hPa
2014-10-04|17:00|Parcialmente cubierto|23|22 km/h|78%|1017 hPa
2014-10-04|17:30|Parcialmente cubierto|23|22 km/h|78%|1017 hPa
2014-10-04|18:00|Parcialmente cubierto|23|22 km/h|78%|1017 hPa
2014-10-04|18:30|Parcialmente cubierto|22|19 km/h|88%|1017 hPa
2014-10-04|19:00|Nubes dispersas|22|17 km/h|88%|1017 hPa
2014-10-04|19:30|Nubes dispersas|22|17 km/h|88%|1017 hPa
2014-10-04|20:00|Despejado|21|15 km/h|94%|1017 hPa
2014-10-04|20:30|Nubes dispersas|21|13 km/h|94%|1017 hPa
2014-10-04|21:00|Parcialmente cubierto|21|9 km/h|94%|1017 hPa
2014-10-04|21:30|Parcialmente cubierto|21|7 km/h|94%|1017 hPa
2014-10-04|22:00|Parcialmente cubierto|21|6 km/h|94%|1017 hPa
2014-10-04|22:30|Mayormente cubierto|21|2 km/h|94%|1018 hPa
2014-10-04|23:00|Parcialmente cubierto|21|En calma|94%|1017 hPa
2014-10-04|23:30|Nubes dispersas|21|6 km/h|94%|1017 hPa
2014-10-04|00:00|Parcialmente cubierto|21|7 km/h|94%|1017 hPa
2014-10-04|00:30|Nubes dispersas|21|6 km/h|94%|1017 hPa
2014-10-05|01:00|Nubes dispersas|20|2 km/h|94%|1017 hPa
2014-10-05|01:30|Nubes dispersas|20|En calma|94%|1017 hPa
2014-10-05|02:00|Neblina|19|7 km/h|100%|1017 hPa
2014-10-05|02:30|Neblina|19|6 km/h|100%|1016 hPa
2014-10-05|03:00|Neblina|19|6 km/h|94%|1016 hPa
2014-10-05|03:30|Neblina|19|6 km/h|94%|1016 hPa
2014-10-05|04:00|Neblina|19|En calma|94%|1016 hPa
2014-10-05|04:30|Neblina|18|En calma|100%|1016 hPa
2014-10-05|05:00|Nubes dispersas|18|2 km/h|100%|1016 hPa
2014-10-05|05:30|Nubes dispersas|18|2 km/h|100%|1015 hPa
2014-10-05|06:00|Nubes dispersas|18|6 km/h|94%|1015 hPa
2014-10-05|06:30|Nubes dispersas|18|4 km/h|94%|1015 hPa
2014-10-05|07:00|Nubes dispersas|18|6 km/h|94%|1015 hPa
2014-10-05|07:30|Parcialmente cubierto|18|4 km/h|94%|1015 hPa
2014-10-05|08:00|Neblina|17|7 km/h|100%|1015 hPa
2014-10-05|08:19|Nubes dispersas|17|9 km/h|100%|1015 hPa
2014-10-05|08:30|Nubes dispersas|17|7 km/h|100%|1015 hPa
2014-10-05|09:00|Despejado|17|6 km/h|100%|1015 hPa
2014-10-05|09:30|Despejado|18|9 km/h|94%|1016 hPa
2014-10-05|10:00|Despejado|20|7 km/h|88%|1016 hPa
2014-10-05|10:30|Despejado|21|2 km/h|83%|1016 hPa
2014-10-05|11:00|Nubes dispersas|23|En calma|73%|1016 hPa
2014-10-05|11:30|Nubes dispersas|23|2 km/h|73%|1016 hPa
2014-10-05|12:00|Nubes dispersas|23|9 km/h|73%|1016 hPa
2014-10-05|12:30|Nubes dispersas|23|11 km/h|78%|1016 hPa
2014-10-05|13:00|Nubes dispersas|23|13 km/h|73%|1016 hPa
2014-10-05|13:30|Parcialmente cubierto|23|15 km/h|78%|1015 hPa
2014-10-05|14:00|Nubes dispersas|23|15 km/h|83%|1015 hPa
2014-10-05|14:30|Nubes dispersas|23|22 km/h|83%|1014 hPa
2014-10-05|15:00|Parcialmente cubierto|23|24 km/h|83%|1014 hPa
2014-10-05|15:30|Parcialmente cubierto|23|22 km/h|78%|1014 hPa
2014-10-05|16:00|Parcialmente cubierto|22|24 km/h|88%|1013 hPa
2014-10-05|16:30|Parcialmente cubierto|22|22 km/h|83%|1013 hPa
2014-10-05|17:00|Nubes dispersas|22|19 km/h|88%|1013 hPa
2014-10-05|17:30|Nubes dispersas|23|17 km/h|83%|1013 hPa
2014-10-05|18:00|Nubes dispersas|22|15 km/h|88%|1013 hPa
2014-10-05|18:30|Nubes dispersas|22|15 km/h|88%|1013 hPa
2014-10-05|19:00|Nubes dispersas|22|13 km/h|88%|1013 hPa
2014-10-05|19:30|Nubes dispersas|22|11 km/h|88%|1013 hPa
2014-10-05|20:00|Parcialmente cubierto|21|6 km/h|94%|1013 hPa
2014-10-05|20:30|Nubes dispersas|21|6 km/h|94%|1013 hPa
2014-10-05|21:00|Nubes dispersas|21|2 km/h|94%|1013 hPa
2014-10-05|21:30|Nubes dispersas|21|2 km/h|94%|1014 hPa
2014-10-05|22:00|Nubes dispersas|21|2 km/h|94%|1014 hPa
2014-10-05|22:30|Nubes dispersas|21|2 km/h|94%|1014 hPa
2014-10-05|23:00|Nubes dispersas|21|En calma|88%|1014 hPa
2014-10-05|23:30|Nubes dispersas|21|En calma|88%|1014 hPa
2014-10-05|00:00|Nubes dispersas|20|En calma|94%|1014 hPa
2014-10-05|00:30|Parcialmente cubierto|20|En calma|94%|1014 hPa
2014-10-06|01:00|Parcialmente cubierto|20|2 km/h|100%|1014 hPa
2014-10-06|01:30|Parcialmente cubierto|20|2 km/h|94%|1014 hPa
2014-10-06|02:00|Mayormente cubierto|20|En calma|94%|1014 hPa
2014-10-06|02:17|Neblina|20|En calma|94%|1014 hPa
2014-10-06|02:30|Neblina|20|En calma|94%|1014 hPa
2014-10-06|03:00|Neblina|20|En calma|94%|1014 hPa
2014-10-06|03:30|Neblina|20|En calma|94%|1014 hPa
2014-10-06|04:00|Neblina|20|2 km/h|94%|1014 hPa
2014-10-06|04:30|Neblina|19|2 km/h|100%|1013 hPa
2014-10-06|05:00|Neblina|19|2 km/h|94%|1013 hPa
2014-10-06|05:30|Neblina|19|4 km/h|94%|1013 hPa
2014-10-06|06:00|Neblina|19|6 km/h|94%|1013 hPa
2014-10-06|06:30|Neblina|18|2 km/h|100%|1013 hPa
2014-10-06|07:00|Neblina|18|4 km/h|100%|1013 hPa
2014-10-06|07:30|Neblina|18|4 km/h|100%|1014 hPa
2014-10-06|08:00|Neblina|18|6 km/h|100%|1014 hPa
2014-10-06|08:20|Neblina|18|6 km/h|100%|1014 hPa
2014-10-06|08:30|Neblina|18|4 km/h|100%|1014 hPa
2014-10-06|09:00|Neblina|18|6 km/h|100%|1014 hPa
2014-10-06|09:30|Mayormente cubierto|19|7 km/h|94%|1014 hPa
2014-10-06|10:00|Mayormente cubierto|19|6 km/h|94%|1014 hPa
2014-10-06|10:30|Parcialmente cubierto|20|2 km/h|88%|1015 hPa
2014-10-06|11:00|Parcialmente cubierto|21|En calma|83%|1015 hPa
2014-10-06|11:30|Parcialmente cubierto|21|7 km/h|88%|1015 hPa
2014-10-06|12:00|Parcialmente cubierto|22|9 km/h|78%|1015 hPa
2014-10-06|12:30|Parcialmente cubierto|23|13 km/h|65%|1015 hPa
2014-10-06|13:00|Nubes dispersas|23|11 km/h|57%|1014 hPa
2014-10-06|13:30|Nubes dispersas|24|11 km/h|54%|1014 hPa
2014-10-06|14:00|Nubes dispersas|24|9 km/h|50%|1014 hPa
2014-10-06|14:30|Nubes dispersas|25|9 km/h|47%|1014 hPa
2014-10-06|15:00|Nubes dispersas|25|13 km/h|47%|1013 hPa
2014-10-06|15:30|Nubes dispersas|26|13 km/h|45%|1013 hPa
2014-10-06|16:00|Nubes dispersas|26|6 km/h|45%|1012 hPa
2014-10-06|16:30|Nubes dispersas|27|17 km/h|42%|1012 hPa
2014-10-06|17:00|Nubes dispersas|26|17 km/h|45%|1012 hPa
2014-10-06|17:30|Nubes dispersas|26|11 km/h|45%|1012 hPa
2014-10-06|18:00|Despejado|25|7 km/h|44%|1012 hPa
2014-10-06|18:30|Despejado|25|7 km/h|44%|1012 hPa
2014-10-06|19:00|Despejado|25|6 km/h|47%|1012 hPa
2014-10-06|19:30|Despejado|24|4 km/h|54%|1013 hPa
2014-10-06|20:00|Despejado|23|2 km/h|57%|1013 hPa
2014-10-06|20:30|Despejado|23|2 a 22 km/h|53%|1013 hPa
2014-10-06|21:00|Despejado|23|6 km/h|53%|1013 hPa
2014-10-06|21:30|Despejado|22|11 km/h|57%|1014 hPa
2014-10-06|22:00|Despejado|21|17 km/h|60%|1014 hPa
2014-10-06|22:30|Despejado|22|19 km/h|50%|1014 hPa
2014-10-06|23:00|Despejado|22|24 km/h|50%|1014 hPa
2014-10-06|23:30|Despejado|22|28 km/h|50%|1014 hPa
2014-10-06|00:00|Despejado|21|22 km/h|53%|1014 hPa
2014-10-06|00:30|Despejado|20|22 km/h|56%|1014 hPa
2014-10-07|01:00|Despejado|20|26 km/h|56%|1014 hPa
2014-10-07|01:30|Despejado|20|22 km/h|56%|1014 hPa
2014-10-07|02:00|Despejado|21|26 km/h|53%|1014 hPa
2014-10-07|02:30|Despejado|21|26 km/h|53%|1014 hPa
2014-10-07|03:00|Despejado|21|26 km/h|53%|1014 hPa
2014-10-07|03:30|Despejado|21|26 km/h|56%|1013 hPa
2014-10-07|04:00|Despejado|21|24 km/h|56%|1013 hPa
2014-10-07|04:30|Despejado|21|26 km/h|56%|1013 hPa
2014-10-07|05:00|Despejado|21|28 km/h|56%|1013 hPa
2014-10-07|05:30|Despejado|20|26 km/h|60%|1013 hPa
2014-10-07|06:00|Despejado|20|26 km/h|60%|1013 hPa
2014-10-07|06:30|Despejado|20|28 km/h|60%|1013 hPa
2014-10-07|07:00|Despejado|20|24 km/h|60%|1013 hPa
2014-10-07|07:30|Despejado|20|26 km/h|60%|1013 hPa
2014-10-07|08:00|Despejado|20|26 km/h|60%|1014 hPa
2014-10-07|08:30|Despejado|20|28 km/h|60%|1014 hPa
2014-10-07|09:00|Despejado|20|24 km/h|64%|1014 hPa
2014-10-07|09:30|Despejado|21|24 km/h|60%|1014 hPa
2014-10-07|10:00|Despejado|21|24 km/h|60%|1014 hPa
2014-10-07|10:30|Despejado|22|22 km/h|57%|1014 hPa
2014-10-07|11:00|Despejado|23|24 km/h|50%|1015 hPa
2014-10-07|11:30|Despejado|24|22 km/h|50%|1015 hPa
2014-10-07|12:00|Despejado|25|20 km/h|47%|1014 hPa
2014-10-07|12:30|Despejado|26|20 km/h|45%|1014 hPa
2014-10-07|13:00|Despejado|26|20 km/h|45%|1014 hPa
2014-10-07|13:30|Despejado|27|17 km/h|42%|1014 hPa
2014-10-07|14:00|Despejado|28|15 km/h|37%|1014 hPa
2014-10-07|14:30|Despejado|29|11 km/h|31%|1013 hPa
2014-10-07|15:00|Despejado|28|11 km/h|40%|1013 hPa
2014-10-07|15:30|Despejado|27|19 km/h|39%|1012 hPa
2014-10-07|16:00|Despejado|27|20 km/h|39%|1012 hPa
2014-10-07|16:30|Despejado|26|20 km/h|42%|1012 hPa
2014-10-07|17:00|Nubes dispersas|27|17 km/h|42%|1012 hPa
2014-10-07|17:30|Nubes dispersas|27|15 km/h|42%|1012 hPa
2014-10-07|18:00|Nubes dispersas|27|13 km/h|45%|1011 hPa
2014-10-07|18:30|Nubes dispersas|27|6 km/h|45%|1011 hPa
2014-10-07|19:00|Despejado|23|19 km/h|69%|1012 hPa
2014-10-07|19:30|Despejado|22|13 km/h|78%|1012 hPa
2014-10-07|20:00|Despejado|22|9 km/h|78%|1012 hPa
2014-10-07|20:30|Despejado|22|6 a 32 km/h|78%|1012 hPa
2014-10-07|21:00|Despejado|21|En calma|83%|1012 hPa
2014-10-07|21:30|Despejado|21|2 km/h|83%|1013 hPa
2014-10-07|22:00|Despejado|21|En calma|83%|1013 hPa
2014-10-07|22:30|Despejado|21|2 km/h|83%|1013 hPa
2014-10-07|23:00|Despejado|20|2 km/h|83%|1013 hPa
2014-10-07|23:30|Despejado|19|En calma|83%|1013 hPa
2014-10-07|00:00|Despejado|19|4 km/h|83%|1013 hPa
2014-10-07|00:30|Despejado|18|6 km/h|83%|1013 hPa
2014-10-08|01:00|Despejado|18|4 km/h|83%|1013 hPa
2014-10-08|01:30|Despejado|19|4 km/h|78%|1013 hPa
2014-10-08|02:00|Despejado|19|4 km/h|73%|1013 hPa
2014-10-08|02:30|Despejado|18|4 km/h|77%|1013 hPa
2014-10-08|03:00|Despejado|18|4 km/h|77%|1013 hPa
2014-10-08|03:30|Despejado|18|2 km/h|77%|1013 hPa
2014-10-08|04:00|Despejado|18|2 km/h|77%|1013 hPa
2014-10-08|04:30|Despejado|18|En calma|77%|1013 hPa
2014-10-08|05:00|Despejado|17|9 km/h|77%|1013 hPa
2014-10-08|05:30|Despejado|17|7 km/h|77%|1012 hPa
2014-10-08|06:00|Despejado|17|9 km/h|77%|1012 hPa
2014-10-08|06:30|Despejado|17|15 km/h|77%|1013 hPa
2014-10-08|07:00|Despejado|16|13 km/h|82%|1013 hPa
2014-10-08|07:30|Despejado|16|13 km/h|82%|1013 hPa
2014-10-08|08:00|Despejado|16|11 km/h|82%|1013 hPa
2014-10-08|08:30|Despejado|16|9 km/h|82%|1013 hPa
2014-10-08|09:00|Despejado|16|9 km/h|82%|1013 hPa
2014-10-08|10:00|Despejado|18|6 km/h|77%|1014 hPa
2014-10-08|10:30|Despejado|20|6 km/h|68%|1014 hPa
2014-10-08|11:00|Despejado|22|4 km/h|60%|1014 hPa
2014-10-08|11:30|Despejado|23|En calma|57%|1014 hPa
2014-10-08|12:00|Despejado|25|2 km/h|50%|1014 hPa
2014-10-08|12:30|Despejado|24|9 km/h|65%|1014 hPa
2014-10-08|13:00|Despejado|24|13 km/h|69%|1014 hPa
2014-10-08|13:30|Despejado|23|19 km/h|73%|1014 hPa
2014-10-08|14:00|Despejado|24|20 km/h|69%|1014 hPa
2014-10-08|14:30|Despejado|24|15 km/h|65%|1013 hPa
2014-10-08|15:00|Despejado|26|11 km/h|51%|1013 hPa
2014-10-08|15:30|Despejado|27|15 km/h|51%|1013 hPa
2014-10-08|16:00|Despejado|27|11 km/h|42%|1012 hPa
2014-10-08|16:30|Despejado|27|11 km/h|45%|1012 hPa
2014-10-08|17:00|Despejado|27|15 km/h|51%|1012 hPa
2014-10-08|17:30|Despejado|27|9 km/h|48%|1012 hPa
2014-10-08|18:00|Despejado|25|17 km/h|69%|1012 hPa
2014-10-08|18:30|Despejado|25|17 km/h|65%|1012 hPa
2014-10-08|19:00|Despejado|24|15 km/h|69%|1012 hPa
2014-10-08|19:30|Despejado|23|9 km/h|78%|1012 hPa
2014-10-08|20:00|Despejado|23|6 km/h|78%|1012 hPa
2014-10-08|20:30|Despejado|22|En calma|78%|1012 hPa
2014-10-08|21:00|Despejado|22|En calma|78%|1012 hPa
2014-10-08|21:30|Despejado|22|2 km/h|83%|1013 hPa
